DATABASE_ID,INDICATOR,REF_AREA,TIME_PERIOD,OBS_VALUE,FREQ,UNIT_MEASURE,UNIT_TYPE,UNIT_MULT,TIME_FORMAT,DECIMALS,OBS_STATUS,OBS_CONF,DATA_SOURCE,LATEST_DATA,COMMENT_OBS,COMMENT_TS,AGG_METHOD,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3
WB_WDI,SP.URB.TOTL.IN.ZS,KOR,2016,33.21230924884192,A,Percent,Value,6,P1Y,2,,F,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,IND,2023,59342.99387956343,A,USD,Value,3,P1Y,2,P,F,World Bank,True,,,,,,,,,
WB_WDI,SE.PRM.ENRR,BRA,2020,103.91549678592153,A,Percent,Value,0,P1Y,2,P,,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD, KOR ,2015,18710194217093.46,A,USD,Value,0,P1Y,2,E,,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD, NLD ,2016,13806535389460.033,A,USD,Value,0,P1Y,2,,,World Bank,False,,,,,,,,,
WB_WDI,SE.PRM.ENRR,ESP,2020,94.02006007488323,A,Percent,Value,9,P1Y,2,E,F,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,FRA,2015,549049095.7979392,A,Persons,Value,0,P1Y,2,P,,World Bank,,,,SUM,F,,,,,
WB_WDI,SE.PRM.ENRR,IDN,2015,93.75568667734495,A,Percent,Value,9,P1Y,2,,F,World Bank,,,,,M,,,,,
WB_WDI,NY.GDP.PCAP.CD,IDN,2021,,A,USD,Value,6,P1Y,2,P,,World Bank,True,,,AVG,F,,,,,
WB_WDI,NY.GDP.MKTP.CD, TUR ,2021,,A,USD,Value,0,P1Y,2,A,,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,ITA,2019,70.21639792235786,A,Percent,Value,0,P1Y,2,E,F,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,NLD,2018,38481.697060602564,A,USD,Value,0,P1Y,2,P,F,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,IND,2016,41295.12608371501,A,USD,Value,6,P1Y,2,P,,World Bank,,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,JPN,2019,67.76804268151588,A,Percent,Value,9,P1Y,2,A,,World Bank,True,,,AVG,F,,,,,
WB_WDI,NY.GDP.MKTP.CD,USA,2021,,A,USD,Value,0,P1Y,2,A,F,World Bank,False,,,SUM,F,,,,,
WB_WDI,NY.GDP.PCAP.CD, SAU ,2019,15356.87363110399,A,USD,Value,0,P1Y,2,,,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD, IND ,2021,72140.64771650799,A,USD,Value,0,P1Y,2,P,F,World Bank,False,Estimated value,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,POL,2015,21.340452299464093,A,Percent,Value,0,P1Y,2,,,World Bank,,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,USA,2018,35.75657057622884,A,Percent,Value,3,P1Y,2,E,F,World Bank,,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,POL,2023,39.43572318925836,A,Percent,Value,6,P1Y,2,P,,World Bank,,,,SUM,M,,,,,
WB_WDI,NY.GDP.MKTP.CD,POL,2022,10376074033062.787,A,USD,Value,6,P1Y,2,A,,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD, POL ,2023,18256365187626.215,A,USD,Value,0,P1Y,2,E,F,World Bank,False,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,NLD,2023,13468710431559.28,A,USD,Value,6,P1Y,2,P,F,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD, FRA ,2015,7810770755423.237,A,USD,Value,0,P1Y,2,A,,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,CAN,2015,22904.207510526994,A,USD,Value,3,P1Y,2,E,F,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,POL,2016,44899.20330958351,A,USD,Value,3,P1Y,2,,,World Bank,,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR, CHE ,2019,94.42425211916766,A,Percent,Value,6,P1Y,2,E,,World Bank,,,,,F,,,,,
WB_WDI,SE.PRM.ENRR,JPN,2017,99.69037925193419,A,Percent,Value,3,P1Y,2,,F,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD, MEX ,2020,74832.92849881972,A,USD,Value,0,P1Y,2,P,F,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,ITA,2019,1698.0064375858997,A,USD,Value,0,P1Y,2,P,F,World Bank,True,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, KOR ,2016,62.17950749583116,A,Percent,Value,9,P1Y,2,E,,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,IND,2020,67533.68435476796,A,USD,Value,6,P1Y,2,P,,World Bank,,,,,,,,,,
WB_WDI,SE.PRM.ENRR,FRA,2017,87.63526622505239,A,Percent,Value,0,P1Y,2,P,F,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,MEX,2018,27.906663816042254,A,Percent,Value,9,P1Y,2,E,F,World Bank,False,,,AVG,F,,,,,
WB_WDI,NY.GDP.MKTP.CD, AUS ,2017,6161050733722.815,A,USD,Value,9,P1Y,2,P,,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD, GBR ,2017,13391719477240.795,A,USD,Value,3,P1Y,2,P,F,World Bank,False,,,AVG,F,,,,,
WB_WDI,SP.POP.TOTL,FRA,2015,880299871.3601031,A,Persons,Value,3,P1Y,2,E,F,World Bank,True,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,TUR,2019,34.15534801713684,A,Percent,Value,6,P1Y,2,A,F,World Bank,True,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,BRA,2015,1284980295.2144217,A,Persons,Value,6,P1Y,2,,F,World Bank,False,,,SUM,M,,,,,
WB_WDI,NY.GDP.PCAP.CD,IND,2015,17905.124132993762,A,USD,Value,0,P1Y,2,P,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD, SAU ,2020,2879.7920006387203,A,USD,Value,3,P1Y,2,P,,World Bank,,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,KOR,2021,75.26419012871126,A,Percent,Value,0,P1Y,2,A,F,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,TUR,2015,71070.78139827469,A,USD,Value,6,P1Y,2,E,F,World Bank,True,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, FRA ,2015,,A,Percent,Value,0,P1Y,2,,,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,GBR,2015,,A,USD,Value,3,P1Y,2,E,F,World Bank,True,,,,F,,,,,
WB_WDI,NY.GDP.MKTP.CD,JPN,2016,,A,USD,Value,3,P1Y,2,,F,World Bank,,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,DEU,2016,37.20921871407039,A,Percent,Value,0,P1Y,2,A,F,World Bank,True,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,KOR,2018,94.39140100559293,A,Percent,Value,3,P1Y,2,A,,World Bank,False,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR, CHE ,2015,91.61250787427925,A,Percent,Value,9,P1Y,2,A,,World Bank,,,,,,,,,,
WB_WDI,SP.POP.TOTL,ESP,2016,982202832.9168661,A,Persons,Value,6,P1Y,2,P,F,World Bank,,,,,,,,,,
WB_WDI,SE.PRM.ENRR,CHN,2021,84.41229281379418,A,Percent,Value,0,P1Y,2,A,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,DEU,2018,1567717416115.5015,A,USD,Value,0,P1Y,2,,F,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,MEX,2018,24520.05388443633,A,USD,Value,3,P1Y,2,E,,World Bank,True,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,USA,2019,1373710943.9060206,A,Persons,Value,0,P1Y,2,P,,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,NLD,2017,3848178820950.7544,A,USD,Value,9,P1Y,2,,,World Bank,,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,MEX,2017,70.87829903962519,A,Percent,Value,9,P1Y,2,A,F,World Bank,True,,,AVG,F,,,,,
WB_WDI,SP.POP.TOTL,TUR,2015,686162604.1905195,A,Persons,Value,3,P1Y,2,E,,World Bank,,,,,,,,,,
WB_WDI,SE.PRM.ENRR,CHE,2020,81.04886057921894,A,Percent,Value,9,P1Y,2,,F,World Bank,True,,,,M,,,,,
WB_WDI,SP.POP.TOTL,AUS,2016,565697395.3640752,A,Persons,Value,0,P1Y,2,A,F,World Bank,,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,IND,2016,64.43813753245334,A,Percent,Value,9,P1Y,2,E,F,World Bank,,Estimated value,,,F,,,,,
WB_WDI,NY.GDP.PCAP.CD,JPN,2015,70977.32583441748,A,USD,Value,9,P1Y,2,A,,World Bank,,,,SUM,M,,,,,
WB_WDI,NY.GDP.MKTP.CD,TUR,2021,1393259011837.5012,A,USD,Value,9,P1Y,2,P,F,World Bank,,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, ESP ,2019,42.482943520773134,A,Percent,Value,6,P1Y,2,E,,World Bank,,,,,,,,,,
WB_WDI,SP.POP.TOTL,BRA,2018,1495686242.6244786,A,Persons,Value,9,P1Y,2,E,,World Bank,,,,,,,,,,
WB_WDI,SP.POP.TOTL, POL ,2016,1155828293.3041003,A,Persons,Value,6,P1Y,2,A,,World Bank,True,Estimated value,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,CHE,2020,,A,USD,Value,0,P1Y,2,A,,World Bank,True,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,FRA,2015,71.34225896684217,A,Percent,Value,6,P1Y,2,,F,World Bank,,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,SAU,2019,91.9733294109474,A,Percent,Value,3,P1Y,2,,,World Bank,True,,,SUM,M,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,GBR,2021,48.04114299329605,A,Percent,Value,3,P1Y,2,P,,World Bank,False,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,ITA,2015,336168857.4195491,A,Persons,Value,0,P1Y,2,P,,World Bank,False,,,,,,,,,
WB_WDI,SE.PRM.ENRR,TUR,2016,94.19401084405344,A,Percent,Value,3,P1Y,2,A,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,CHN,2015,,A,USD,Value,9,P1Y,2,,,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,GBR,2021,6116710194128.719,A,USD,Value,3,P1Y,2,E,F,World Bank,,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR, CHN ,2020,92.97363062440158,A,Percent,Value,9,P1Y,2,E,,World Bank,False,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR, NLD ,2017,104.66668196929533,A,Percent,Value,3,P1Y,2,A,F,World Bank,,,,,,,,,,
WB_WDI,SE.PRM.ENRR,IDN,2018,98.92282820377935,A,Percent,Value,6,P1Y,2,E,,World Bank,False,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,TUR,2022,94.68870742801391,A,Percent,Value,6,P1Y,2,P,,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,ITA,2021,15604590636221.824,A,USD,Value,9,P1Y,2,,F,World Bank,False,,,,,,,,,
WB_WDI,SP.POP.TOTL,SAU,2017,218227873.1591572,A,Persons,Value,3,P1Y,2,,,World Bank,False,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,NLD,2016,102.74369231042076,A,Percent,Value,6,P1Y,2,P,F,World Bank,False,,,SUM,F,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,AUS,2016,32.55308939175705,A,Percent,Value,0,P1Y,2,A,F,World Bank,False,,,SUM,M,,,,,
WB_WDI,SP.POP.TOTL,BRA,2015,160511036.82279128,A,Persons,Value,9,P1Y,2,,F,World Bank,False,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD, TUR ,2017,9596772987317.959,A,USD,Value,6,P1Y,2,A,F,World Bank,,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, ITA ,2019,51.87432944925402,A,Percent,Value,6,P1Y,2,E,F,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,MEX,2023,1410996615.7028747,A,Persons,Value,3,P1Y,2,P,,World Bank,False,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,NLD,2021,26.04729290003549,A,Percent,Value,9,P1Y,2,A,,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD, CHN ,2017,55000.45403470075,A,USD,Value,3,P1Y,2,,F,World Bank,False,,,,M,,,,,
WB_WDI,NY.GDP.PCAP.CD,AUS,2016,71750.09292432049,A,USD,Value,0,P1Y,2,A,,World Bank,True,,,SUM,M,,,,,
WB_WDI,NY.GDP.MKTP.CD, SAU ,2020,4151167962382.1885,A,USD,Value,9,P1Y,2,,,World Bank,True,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,CHN,2015,45.11796658413316,A,Percent,Value,0,P1Y,2,,,World Bank,True,,,,F,,,,,
WB_WDI,NY.GDP.PCAP.CD, DEU ,2015,42547.07741625442,A,USD,Value,3,P1Y,2,P,,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,DEU,2017,17531097751310.33,A,USD,Value,0,P1Y,2,E,F,World Bank,False,,,,M,,,,,
WB_WDI,SE.PRM.ENRR,GBR,2018,82.54967813058457,A,Percent,Value,9,P1Y,2,E,F,World Bank,,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR, BRA ,2019,92.29021467414876,A,Percent,Value,6,P1Y,2,P,F,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,CHN,2019,76611.20340098208,A,USD,Value,9,P1Y,2,A,,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,NLD,2018,,A,USD,Value,6,P1Y,2,P,,World Bank,True,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD, IND ,2018,31799.53002895891,A,USD,Value,0,P1Y,2,P,F,World Bank,False,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,ESP,2016,45.870739555324754,A,Percent,Value,6,P1Y,2,A,,World Bank,True,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, POL ,2016,62.562984049252606,A,Percent,Value,6,P1Y,2,E,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,SAU,2017,653112032627.411,A,USD,Value,9,P1Y,2,E,,World Bank,False,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,IND,2016,15655848483969.37,A,USD,Value,9,P1Y,2,P,,World Bank,,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,CAN,2016,22.948745722633955,A,Percent,Value,9,P1Y,2,E,F,World Bank,False,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,CHE,2017,70.18146756846303,A,Percent,Value,3,P1Y,2,P,F,World Bank,False,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, JPN ,2015,,A,Percent,Value,6,P1Y,2,A,F,World Bank,False,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR, USA ,2022,95.17192303270228,A,Percent,Value,9,P1Y,2,P,,World Bank,False,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,USA,2015,67.0233794451851,A,Percent,Value,3,P1Y,2,,,World Bank,True,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,ITA,2019,22079.803210012426,A,USD,Value,6,P1Y,2,,,World Bank,True,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,ITA,2015,92.0601020896789,A,Percent,Value,6,P1Y,2,P,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,ITA,2018,75376.74680396907,A,USD,Value,0,P1Y,2,E,F,World Bank,,,,,F,,,,,
WB_WDI,NY.GDP.MKTP.CD, GBR ,2015,1987499325858.1213,A,USD,Value,6,P1Y,2,,,World Bank,False,,,SUM,F,,,,,
WB_WDI,NY.GDP.MKTP.CD, AUS ,2018,11446048645263.17,A,USD,Value,9,P1Y,2,P,,World Bank,True,,,,,,,,,
WB_WDI,SP.POP.TOTL,JPN,2019,1199919295.3918414,A,Persons,Value,3,P1Y,2,E,,World Bank,True,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,KOR,2023,156520578.55618942,A,Persons,Value,9,P1Y,2,,F,World Bank,True,Estimated value,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD, IND ,2015,55405.87033240698,A,USD,Value,3,P1Y,2,E,,World Bank,True,Estimated value,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,JPN,2020,64.21973230816985,A,Percent,Value,0,P1Y,2,A,F,World Bank,False,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, JPN ,2015,88.46913589729624,A,Percent,Value,3,P1Y,2,E,F,World Bank,False,Estimated value,,SUM,M,,,,,
WB_WDI,NY.GDP.MKTP.CD,FRA,2017,16142399120667.53,A,USD,Value,0,P1Y,2,P,F,World Bank,,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,DEU,2019,103.74478925253567,A,Percent,Value,6,P1Y,2,A,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,POL,2015,,A,USD,Value,0,P1Y,2,P,F,World Bank,,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,IND,2023,70.87115110175277,A,Percent,Value,0,P1Y,2,A,F,World Bank,,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,GBR,2017,,A,Percent,Value,0,P1Y,2,A,,World Bank,False,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, IDN ,2022,22.08716998820964,A,Percent,Value,0,P1Y,2,,,World Bank,,,,,,,,,,
WB_WDI,SE.PRM.ENRR,NLD,2022,84.52217000836559,A,Percent,Value,0,P1Y,2,A,F,World Bank,True,,,SUM,F,,,,,
WB_WDI,NY.GDP.MKTP.CD,AUS,2016,,A,USD,Value,9,P1Y,2,A,,World Bank,,,,AVG,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,FRA,2021,52.33015374648842,A,Percent,Value,6,P1Y,2,,F,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,IDN,2015,,A,USD,Value,6,P1Y,2,A,,World Bank,False,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,ITA,2022,92.50596089566208,A,Percent,Value,6,P1Y,2,E,F,World Bank,,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,NLD,2016,916217191.2415121,A,Persons,Value,9,P1Y,2,A,,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,NLD,2018,3871997952155.069,A,USD,Value,3,P1Y,2,P,,World Bank,,,,,,,,,,
WB_WDI,SP.POP.TOTL, USA ,2023,103219556.43255526,A,Persons,Value,3,P1Y,2,A,,World Bank,True,,,,F,,,,,
WB_WDI,SE.PRM.ENRR,POL,2019,92.04862348685043,A,Percent,Value,6,P1Y,2,E,F,World Bank,True,,,AVG,F,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, NLD ,2023,71.10972075253883,A,Percent,Value,6,P1Y,2,,,World Bank,True,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,FRA,2023,,A,USD,Value,3,P1Y,2,,,World Bank,,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,MEX,2021,95.58217644906722,A,Percent,Value,3,P1Y,2,E,F,World Bank,True,,,,,,,,,
WB_WDI,SP.POP.TOTL, SAU ,2018,668019931.1093644,A,Persons,Value,3,P1Y,2,,,World Bank,,Estimated value,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,BRA,2018,740271414.136429,A,Persons,Value,3,P1Y,2,E,,World Bank,True,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,NLD,2022,263370581.54146138,A,Persons,Value,9,P1Y,2,,,World Bank,True,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,FRA,2015,38.51924148293783,A,Percent,Value,0,P1Y,2,,,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,USA,2021,34140.27084320663,A,USD,Value,9,P1Y,2,E,F,World Bank,True,Estimated value,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, CHE ,2023,70.70847315826622,A,Percent,Value,9,P1Y,2,E,F,World Bank,False,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR,FRA,2022,85.37423290070844,A,Percent,Value,3,P1Y,2,E,F,World Bank,True,,,SUM,,,,,,
WB_WDI,SE.PRM.ENRR, NLD ,2022,84.30581357472516,A,Percent,Value,3,P1Y,2,E,,World Bank,False,,,AVG,F,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, NLD ,2021,66.47464070847309,A,Percent,Value,0,P1Y,2,,,World Bank,False,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,ITA,2021,79826.3470684079,A,USD,Value,9,P1Y,2,P,,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD, ITA ,2023,2277.010088078314,A,USD,Value,6,P1Y,2,A,F,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD, IND ,2020,28354.905549103034,A,USD,Value,3,P1Y,2,A,,World Bank,False,,,,M,,,,,
WB_WDI,SE.PRM.ENRR,GBR,2019,81.50558486596242,A,Percent,Value,3,P1Y,2,E,,World Bank,,,,SUM,M,,,,,
WB_WDI,NY.GDP.MKTP.CD,TUR,2022,,A,USD,Value,0,P1Y,2,,F,World Bank,False,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,POL,2022,100.55044443234027,A,Percent,Value,6,P1Y,2,P,F,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,POL,2018,2475.5616241413636,A,USD,Value,3,P1Y,2,E,,World Bank,,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS,FRA,2023,89.54619905750332,A,Percent,Value,3,P1Y,2,,,World Bank,True,,,,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, JPN ,2018,81.01167996146205,A,Percent,Value,0,P1Y,2,E,,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,BRA,2019,15638410908242.684,A,USD,Value,9,P1Y,2,A,F,World Bank,True,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,NLD,2017,58464.81671079503,A,USD,Value,0,P1Y,2,,F,World Bank,True,,,,,,,,,
WB_WDI,SE.PRM.ENRR, DEU ,2023,,A,Percent,Value,9,P1Y,2,A,F,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD, ITA ,2023,35336.802919397494,A,USD,Value,6,P1Y,2,E,,World Bank,False,,,AVG,F,,,,,
WB_WDI,NY.GDP.PCAP.CD,CAN,2022,34360.6307490523,A,USD,Value,0,P1Y,2,E,,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,SAU,2015,,A,USD,Value,6,P1Y,2,A,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,MEX,2023,6988.634091066671,A,USD,Value,0,P1Y,2,,F,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,NLD,2021,4294401502262.8477,A,USD,Value,0,P1Y,2,E,,World Bank,False,,,,,,,,,
WB_WDI,NY.GDP.PCAP.CD,ITA,2015,47969.2118475887,A,USD,Value,0,P1Y,2,,F,World Bank,,,,SUM,M,,,,,
WB_WDI,NY.GDP.MKTP.CD,USA,2021,5861388125243.611,A,USD,Value,0,P1Y,2,A,F,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,ESP,2022,8096.99917355653,A,USD,Value,3,P1Y,2,E,F,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD,KOR,2016,8976319810178.719,A,USD,Value,6,P1Y,2,,F,World Bank,,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,CHN,2023,525486927.232022,A,Persons,Value,3,P1Y,2,,F,World Bank,,,,,,,,,,
WB_WDI,SP.POP.TOTL,TUR,2016,859629083.2633523,A,Persons,Value,3,P1Y,2,,,World Bank,,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD,ITA,2020,18973389226623.11,A,USD,Value,0,P1Y,2,,,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD, POL ,2019,19095678119872.492,A,USD,Value,0,P1Y,2,A,,World Bank,True,,,AVG,,,,,,
WB_WDI,SP.POP.TOTL,ESP,2020,1359048817.5604584,A,Persons,Value,0,P1Y,2,A,,World Bank,True,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD, CAN ,2016,13504611004465.812,A,USD,Value,6,P1Y,2,A,,World Bank,True,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD,MEX,2018,4823.580053921212,A,USD,Value,0,P1Y,2,A,F,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD, CAN ,2016,1464963680556.9456,A,USD,Value,9,P1Y,2,,F,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD,BRA,2017,18928297529679.688,A,USD,Value,0,P1Y,2,P,,World Bank,,,,,,,,,,
WB_WDI,NY.GDP.MKTP.CD, ITA ,2017,9397753294686.879,A,USD,Value,0,P1Y,2,P,F,World Bank,,,,,,,,,,
WB_WDI,SE.PRM.ENRR,POL,2023,82.53888782733058,A,Percent,Value,9,P1Y,2,,F,World Bank,,,,AVG,,,,,,
WB_WDI,SE.PRM.ENRR,SAU,2019,81.19880155886675,A,Percent,Value,3,P1Y,2,P,,World Bank,False,,,SUM,,,,,,
WB_WDI,SP.POP.TOTL,CAN,2018,1355303659.0746107,A,Persons,Value,6,P1Y,2,E,,World Bank,,,,SUM,,,,,,
WB_WDI,SP.URB.TOTL.IN.ZS, GBR ,2020,29.592170398004754,A,Percent,Value,3,P1Y,2,A,,World Bank,False,,,AVG,,,,,,
WB_WDI,NY.GDP.MKTP.CD, KOR ,2019,10739553888718.16,A,USD,Value,0,P1Y,2,P,F,World Bank,False,,,SUM,,,,,,
WB_WDI,NY.GDP.MKTP.CD, BRA ,2022,5927999789948.062,A,USD,Value,9,P1Y,2,P,,World Bank,True,,,SUM,,,,,,
WB_WDI,NY.GDP.PCAP.CD,IDN,2017,32402.11816816305,A,USD,Value,3,P1Y,2,,F,World Bank,True,,,,F,,,,,
WB_WDI,NY.GDP.MKTP.CD, POL ,2019,3208864077129.6006,A,USD,Value,6,P1Y,2,A,,World Bank,,,,AVG,,,,,,
WB_WDI,NY.GDP.PCAP.CD, NLD ,2018,69331.33827277983,A,USD,Value,3,P1Y,2,P,F,World Bank,True,,,,,,,,,
WB_WDI,SP.POP.TOTL,ITA,2016,531402571.844765,A,Persons,Value,9,P1Y,2,A,F,World Bank,,,,,,,,,,
