hs_code,country,buyer_name,product_desc,city,source
940521,IN,Axa,"home_appliances,_electrical_&_electronic_components",VADODARA,KOTRA_SNS_2025
940521,IN,Models.com,"home_appliances,_electrical_&_electronic_components",JALANDHAR,KOTRA_SNS_2025
940521,US,Prime importation,"home_appliances,_electrical_&_electronic_components",ANTIOCH,KOTRA_SNS_2025
330499,IN,Okuufit.com,beauty,CHENNAI,KOTRA_SNS_2025
330499,PH,MONUSCO,beauty,QUEZON CITY,KOTRA_SNS_2025
330499,IN,Bioatoms inc,beauty,"MOHALI,PUNJAB",KOTRA_SNS_2025
940521,AU,Sajee holdings,"home_appliances,_electrical_&_electronic_components",MELBOURNE,KOTRA_SNS_2025
330499,TH,Brilliant mint,beauty,AMPHOE MUANG LOEI,KOTRA_SNS_2025
330499,BD,K M Corporation,beauty,DHAKA,KOTRA_SNS_2025
848180,MA,Steel lift energy group,machinery_&_heavy_equipment,CASABLANCA,KOTRA_SNS_2025
940549,ID,PT Otomasi,"plant,_power_&_equipment",SURABAYA,KOTRA_SNS_2025
340530,DE,Autoteile Planet,automotive_parts,HEILBRONN,KOTRA_SNS_2025
490300,PH,Spectrum,service,QUEZON CITY,KOTRA_SNS_2025
340220,US,Jaguar Films,life_&_health,CARMEL,KOTRA_SNS_2025
490300,AU,Future leaders network,service,HASSALL GROVE,KOTRA_SNS_2025
330499,PH,Freelancer,beauty,SAN PABLO,KOTRA_SNS_2025
741110,PK,Celestial Synergy International,basic_material,ISLAMABAD,KOTRA_SNS_2025
330499,BD,Whirlbd,beauty,DHAKA,KOTRA_SNS_2025
851762,GE,Health-Hub,ict,TBILISI,KOTRA_SNS_2025
852990,IN,Addsoft Technologies Private Limited,semiconductors_&_displays,CUTTACK,KOTRA_SNS_2025
330499,PK,reliant instruments,beauty,SIALKOT,KOTRA_SNS_2025
330499,IN,"Deputy Medical Superintendent , Coal India Limited",medical_equipment,GAUHATI,KOTRA_SNS_2025
340220,ID,Existensi Biro Psikologi,life_&_health,BOGOR,KOTRA_SNS_2025
490300,IN,Alankrita Careers,service,KOLKATA,KOTRA_SNS_2025
330499,PK,FM Traders,beauty,SAHIWAL,KOTRA_SNS_2025
330499,DE,Hey^^,beauty,MUNICH,KOTRA_SNS_2025
340220,PH,.,life_&_health,CAVITE,KOTRA_SNS_2025
851762,CA,personal,ict,WIESBADEN FRANKFURT,KOTRA_SNS_2025
340530,EC,CN Group USA,automotive_parts,MANTA,KOTRA_SNS_2025
330499,IN,by,beauty,THRISSUR,KOTRA_SNS_2025
420212,PH,Network Unlimited Ventures,fashion,CAINTA,KOTRA_SNS_2025
330499,TR,endemicphytopharma,beauty,ISTANBUL,KOTRA_SNS_2025
340220,US,Compass Real Estate,life_&_health,CHICAGO,KOTRA_SNS_2025
940521,IN,Jaithra,"home_appliances,_electrical_&_electronic_components",KOCHI,KOTRA_SNS_2025
852990,IN,Sahasra technologies,semiconductors_&_displays,BANGALORE,KOTRA_SNS_2025
940521,VN,Freelancer,"home_appliances,_electrical_&_electronic_components",HA NOI,KOTRA_SNS_2025
880610,IN,Samaya Engineering,aerospace_parts,BANGALORE,KOTRA_SNS_2025
851762,PK,National Idea Bank - NIB,ict,ISLAMABAD,KOTRA_SNS_2025
330499,TT,lifeinfinity Distrbuitors,beauty,SANDO,KOTRA_SNS_2025
340220,LK,Ryaf,life_&_health,COLOMBO,KOTRA_SNS_2025
490300,PH,Demslec Maintenance Services/Renee-Rein Gen Mdzng.,service,MANILA,KOTRA_SNS_2025
330499,PK,Hopping,beauty,LAHORE,KOTRA_SNS_2025
420212,VN,vinageni,fashion,HANOI,KOTRA_SNS_2025
340220,PK,Medivendor LLP,life_&_health,RAWALPINDI,KOTRA_SNS_2025
210690,PH,V.v.soliven,"food,_beverage_&_agriculture",MANILA,KOTRA_SNS_2025
300190,AU,Dental Innovations,medicine_&_medical_supplies,GISBORNE,KOTRA_SNS_2025
940521,BO,Vibras,"home_appliances,_electrical_&_electronic_components",COCHABAMBA,KOTRA_SNS_2025
340220,EC,Kasanacorp,life_&_health,CUENCA,KOTRA_SNS_2025
490300,IN,Easylife,service,DELHI,KOTRA_SNS_2025
330499,US,Vinamall LLC,beauty,KANSAS CITY,KOTRA_SNS_2025
340220,BD,Pentavision Agro and ICT Limited,life_&_health,CHITTAGONG,KOTRA_SNS_2025
831000,PH,Starbright Manufacturing Corporation,construction_equipment_&_material,QUEZON CITY,KOTRA_SNS_2025
851762,VN,Sphinx JSC,ict,HANOI,KOTRA_SNS_2025
330499,AU,Infiniity Shop,beauty,CANBERRA,KOTRA_SNS_2025
831000,PK,Sugar mill,construction_equipment_&_material,SUKKUR,KOTRA_SNS_2025
330499,PH,Provision Systems Enterprises,beauty,LAS PIAS,KOTRA_SNS_2025
831000,ID,THIESS,construction_equipment_&_material,KABUPATEN KAPUAS,KOTRA_SNS_2025
210690,AU,Self Employed Business Owner,"food,_beverage_&_agriculture",MELBOURNE,KOTRA_SNS_2025
330499,PK,Khizer Surgi Co,beauty,SIALKOT,KOTRA_SNS_2025
340220,PK,Zameen.com,life_&_health,MODEL TOWN,KOTRA_SNS_2025
300190,TT,Exquisite Dental,medicine_&_medical_supplies,CUNUPIA,KOTRA_SNS_2025
210690,TR,mindspark Solutions,"food,_beverage_&_agriculture",STANBUL,KOTRA_SNS_2025
940521,IN,SDP Group,"home_appliances,_electrical_&_electronic_components",BANGALORE,KOTRA_SNS_2025
330499,MA,2ML,medical_equipment,CASABLANCA,KOTRA_SNS_2025
420212,KR,Bs,fashion,DUNYAPUR,KOTRA_SNS_2025
420212,TT,Markinations Ltd,fashion,MOUNT HOPE SAN JUAN,KOTRA_SNS_2025
210690,AU,TBC,"food,_beverage_&_agriculture",BRISBANE,KOTRA_SNS_2025
940521,EG,BIG C system,"home_appliances,_electrical_&_electronic_components",CAIRO,KOTRA_SNS_2025
330499,DE,MirelatheFacialist,beauty,MUNICH,KOTRA_SNS_2025
330499,TT,CSM Enterprises,beauty,PORT OF SPAIN,KOTRA_SNS_2025
940549,DE,Imagine8 Solutions,"plant,_power_&_equipment",HUNGEN,KOTRA_SNS_2025
340220,DE,Printlife Tonerkartuschen Recycling GmbH,life_&_health,RASTATT,KOTRA_SNS_2025
940521,IN,Estore,"home_appliances,_electrical_&_electronic_components",BANGALORE,KOTRA_SNS_2025
330499,IN,Nes Medicorp,medical_equipment,KOCHI,KOTRA_SNS_2025
330499,MY,Ng Company Taiping Sdn Bhd,beauty,TAIPING,KOTRA_SNS_2025
330499,PH,Avist Medical Marketing Co Ltd,medical_equipment,PARAAQUE,KOTRA_SNS_2025
848180,IN,Soami Engineering Company,machinery_&_heavy_equipment,BANGALORE,KOTRA_SNS_2025
330499,US,Centauro,beauty,DELHI,KOTRA_SNS_2025
330499,AU,The Nail Shop,beauty,ADELAIDE,KOTRA_SNS_2025
340220,PH,FLORES GOWNS AND DRESSHOP,life_&_health,CEBU CITY,KOTRA_SNS_2025
848180,BD,Providence University College and Theological Seminary,machinery_&_heavy_equipment,DHAKA,KOTRA_SNS_2025
330499,LB,KCLB sarl,beauty,BYBLOS,KOTRA_SNS_2025
340530,US,sirigroup,automotive_parts,BANGALORE,KOTRA_SNS_2025
300190,MM,Unique Dental,medicine_&_medical_supplies,YANGON,KOTRA_SNS_2025
330749,ID,Nestl,furniture_&_home_decor,BANDUNG,KOTRA_SNS_2025
940549,IN,Om Enterprises,"plant,_power_&_equipment",DHANBAD,KOTRA_SNS_2025
852990,MY,Quantum Computing Sdn Bhd,semiconductors_&_displays,KAJANG,KOTRA_SNS_2025
848180,PK,Abdul Latif Trading &Development,machinery_&_heavy_equipment,HARIPUR,KOTRA_SNS_2025
847990,IN,Baraiya international,marine_equipment,BHAVNAGAR,KOTRA_SNS_2025
420212,ID,PT Surya Citra Makmur,fashion,BOGOR,KOTRA_SNS_2025
851762,PK,Advance Publications,ict,ISLAMABAD,KOTRA_SNS_2025
330499,MY,Unique skill sdn bhd,beauty,KUALA LUMPUR,KOTRA_SNS_2025
210690,IN,Ok,"food,_beverage_&_agriculture",OL,KOTRA_SNS_2025
848180,BD,ILA Engineering & Air Conditioning,machinery_&_heavy_equipment,DHAKA,KOTRA_SNS_2025
210690,EC,Tempest,"food,_beverage_&_agriculture",GUAYAQUIL,KOTRA_SNS_2025
880610,VN,Thanh Cong,aerospace_parts,HO CHI MINH CITY,KOTRA_SNS_2025
490300,IN,UDAAN CAREER EDUCATION CONSULTANT,service,DELHI,KOTRA_SNS_2025
490300,PK,Arrow management services,service,PESHAWAR,KOTRA_SNS_2025
851762,PH,DATCHE Philippines,ict,CEBU CITY,KOTRA_SNS_2025
880610,PH,Frontliners Brotherhood Inc,aerospace_parts,MANILA,KOTRA_SNS_2025
880610,IN,SpaceGen Aviation,aerospace_parts,HYDERABAD,KOTRA_SNS_2025
940549,TH,"Goldbeck Solar (Thailand) Co., Ltd.","plant,_power_&_equipment",BANGKOK,KOTRA_SNS_2025
330499,AL,Dermotech,beauty,TIRANA,KOTRA_SNS_2025
831000,PH,Strality,construction_equipment_&_material,MANILA,KOTRA_SNS_2025
210690,TH,S V Worldwide Company,"food,_beverage_&_agriculture",BANGKOK,KOTRA_SNS_2025
831000,US,samida co Ltd,construction_equipment_&_material,ACCRA TAIFA,KOTRA_SNS_2025
420212,BD,Bhuyan Group,fashion,DHAKA,KOTRA_SNS_2025
210690,TH,Inteqc Global,"food,_beverage_&_agriculture",SAMUT SAKHON,KOTRA_SNS_2025
848180,ID,Nueder Indonesia,machinery_&_heavy_equipment,TANGERANG,KOTRA_SNS_2025
330499,IN,matic medico spine care,medical_equipment,HYDERABAD,KOTRA_SNS_2025
340220,CO,Selectum,life_&_health,BOGOTA,KOTRA_SNS_2025
741110,IN,MD global traders,basic_material,COIMBATORE,KOTRA_SNS_2025
831000,AU,APEX Building & Construction Group,construction_equipment_&_material,SYDNEY,KOTRA_SNS_2025
210690,AT,Mabuhay Kapamilya,"food,_beverage_&_agriculture",WIEN,KOTRA_SNS_2025
330499,TH,"Addwellsgroup co.,ltd",beauty,BKK,KOTRA_SNS_2025
831000,US,bobco metals,construction_equipment_&_material,LOS ANGLES,KOTRA_SNS_2025
330749,PE,Ikasa,furniture_&_home_decor,LIMA,KOTRA_SNS_2025
340220,US,Suncoast Trim Clinic,life_&_health,SARASOTA,KOTRA_SNS_2025
330499,PH,Trinity Health Pharma International,beauty,BAGUIO CITY,KOTRA_SNS_2025
940521,AU,Karaoke King,"home_appliances,_electrical_&_electronic_components",SYDNEY,KOTRA_SNS_2025
340220,BO,Multiply Group,life_&_health,BISCAYNE PARK,KOTRA_SNS_2025
340530,LB,Powertech,automotive_parts,BEIRUT,KOTRA_SNS_2025
210690,US,oma,"food,_beverage_&_agriculture",MUSCAT,KOTRA_SNS_2025
330749,PK,Shalimar Group of Companies,furniture_&_home_decor,ISLAMABAD,KOTRA_SNS_2025
330499,IN,Shreeji enterprise,beauty,ANKLESHWAR,KOTRA_SNS_2025
330499,IN,Medono india,medical_equipment,DELHI,KOTRA_SNS_2025
330499,IN,Founder President Global Business Alliance Network,medical_equipment,KOLKATA,KOTRA_SNS_2025
940521,IN,Breeze Communications,"home_appliances,_electrical_&_electronic_components",HYDERABAD,KOTRA_SNS_2025
330749,IN,Headstrong,furniture_&_home_decor,DELHI,KOTRA_SNS_2025
851762,IN,Magnateq Solutions,ict,RAJKOT,KOTRA_SNS_2025
330749,CA,Alliance group,furniture_&_home_decor,TORONTO,KOTRA_SNS_2025
330499,HK,Mensa Marketing ltd,beauty,KOWLOON,KOTRA_SNS_2025
330499,JO,Attily Drug store,beauty,AMMAN,KOTRA_SNS_2025
330499,KR,"Korteya Co., LTD",beauty,SEOUL,KOTRA_SNS_2025
490300,PK,Rabyia world Travel Services,service,ISLAMABAD,KOTRA_SNS_2025
330499,US,Hema,beauty,TRABZON,KOTRA_SNS_2025
420212,IN,Textiles,fashion,SURAT,KOTRA_SNS_2025
940521,IN,Reconnect Commerce,"home_appliances,_electrical_&_electronic_components",KOLKATA,KOTRA_SNS_2025
210690,PK,AL-RAFIQUE Enterprises,"food,_beverage_&_agriculture",SARGODHA,KOTRA_SNS_2025
330499,IN,Abi Creations,beauty,CHENNAI,KOTRA_SNS_2025
420212,DE,Socks and Rocks,fashion,BERLIN,KOTRA_SNS_2025
330499,IN,Paakhi,beauty,MEHSANA,KOTRA_SNS_2025
851762,US,SmartBiz srl,ict,LA PAZ,KOTRA_SNS_2025
848180,ET,Adeb engineering and trading plc,machinery_&_heavy_equipment,ADDIS ABABA,KOTRA_SNS_2025
340220,BD,CMESCO,life_&_health,SYLHET,KOTRA_SNS_2025
330499,IN,BRHP,beauty,DELHI,KOTRA_SNS_2025
340220,AU,Billion IT,life_&_health,SYDNEY,KOTRA_SNS_2025
940521,AU,Collaroy Skin Care & Beauty Retreat,"home_appliances,_electrical_&_electronic_components",MORNINGTON,KOTRA_SNS_2025
831000,US,abdullahwaseem,construction_equipment_&_material,590 C BOLK ST 13 ASK 10 LAHORE CANT,KOTRA_SNS_2025
340220,PH,Lavarndera service,life_&_health,GENERAL TRIAS,KOTRA_SNS_2025
848180,PK,ali trading company,machinery_&_heavy_equipment,GUJRANWALA,KOTRA_SNS_2025
340220,IN,MAHEK Lifescience,life_&_health,SURAT,KOTRA_SNS_2025
210690,IN,ALAKH MULTICRAFT (NEW START-UP),"food,_beverage_&_agriculture",JAMNAGAR,KOTRA_SNS_2025
420212,IN,Euphoric Innovations LLC,fashion,HYDERABAD,KOTRA_SNS_2025
848180,EC,UNION AMERICA SA UNIAMSA,machinery_&_heavy_equipment,GUAYAQUIL,KOTRA_SNS_2025
340220,PK,Trade Link,life_&_health,ISLAMABAD,KOTRA_SNS_2025
340220,IN,Invitek Technologies,life_&_health,LUCKNOW,KOTRA_SNS_2025
330499,LB,Universal Sources,beauty,BEIRUT,KOTRA_SNS_2025
848180,BD,mollick Trading Corporation,machinery_&_heavy_equipment,DHAKA,KOTRA_SNS_2025
940521,ID,,"home_appliances,_electrical_&_electronic_components",BANDAR SURABAYA,KOTRA_SNS_2025
210690,IN,Farmerette Health Foods Pvt Ltd,"food,_beverage_&_agriculture",MADURAI TAMILNADU,KOTRA_SNS_2025
340220,VN,Berkeley,life_&_health,HCMC,KOTRA_SNS_2025
210690,IN,a s v traders,"food,_beverage_&_agriculture",HYDERABAD,KOTRA_SNS_2025
330499,PH,Pawrences Pet Products,beauty,MAKATI,KOTRA_SNS_2025
340220,PH,Pier Cinco,life_&_health,ILOILO CITY,KOTRA_SNS_2025
330499,US,DC COSMO CLINIC,beauty,MIRA ROAD IN THANE,KOTRA_SNS_2025
420212,DE,Etuui,fashion,KLN,KOTRA_SNS_2025
851762,IN,NEOTECH,ict,INDIA,KOTRA_SNS_2025
340220,IN,Lavie Care Pvt. Ltd,life_&_health,DELHI,KOTRA_SNS_2025
851762,PH,ilekn renewable and information services,ict,CEBU CITY,KOTRA_SNS_2025
340220,IN,Greenview Medical Center,life_&_health,BANGALORE,KOTRA_SNS_2025
848180,IN,ASN Steels,machinery_&_heavy_equipment,DELHI,KOTRA_SNS_2025
848180,MA,RKOM TRAVAUX,machinery_&_heavy_equipment,CASABLANCA,KOTRA_SNS_2025
852990,IN,"OSIAN Overseas Educational Consultancy,A.S.RAO NAGAR",semiconductors_&_displays,HYDERABAD,KOTRA_SNS_2025
831000,MY,Teraju Mercu Sdn Bhd,construction_equipment_&_material,KUALA LUMPUR,KOTRA_SNS_2025
490300,MY,agensi.spmalaysia@gmail.com,service,KUALA LUMPUR,KOTRA_SNS_2025
848180,US,whl,machinery_&_heavy_equipment,DHAKA,KOTRA_SNS_2025
330499,IN,Abacus Meditech,medical_equipment,SURAT,KOTRA_SNS_2025
852990,ID,PT. Higertech,semiconductors_&_displays,BANDUNG,KOTRA_SNS_2025
851762,ID,Plus Group,ict,BANDUNG,KOTRA_SNS_2025
330499,ID,beauty injections,beauty,SURABAYA,KOTRA_SNS_2025
330499,IN,Manav,beauty,NEW DELHI,KOTRA_SNS_2025
940521,VN,Define Techno Asia,"home_appliances,_electrical_&_electronic_components",HO CHI MINH CITY,KOTRA_SNS_2025
420212,PH,scg dress Shoppe,fashion,QUEZON CITY,KOTRA_SNS_2025
300190,US,Ctroy steel,medicine_&_medical_supplies,TUBLAY,KOTRA_SNS_2025
210690,PH,University of Perpetual Help System Dalta,"food,_beverage_&_agriculture",LAS PINAS,KOTRA_SNS_2025
210690,IN,Ananshi Venture,"food,_beverage_&_agriculture",PATNA,KOTRA_SNS_2025
940549,IN,Shilashta,"plant,_power_&_equipment",NEW DELHI,KOTRA_SNS_2025
880610,BD,CEO Cat-kin Bangladesh Corp.,aerospace_parts,DHAKA,KOTRA_SNS_2025
420212,IN,Falcon,fashion,JODHPUR CITY,KOTRA_SNS_2025
420212,IN,Mystic,fashion,GURUGRAM,KOTRA_SNS_2025
420212,DE,NTT DATA DACH,fashion,MUNICH,KOTRA_SNS_2025
852990,IN,Young Indians Trivandrum,semiconductors_&_displays,THIRUVANANTHAPURAM,KOTRA_SNS_2025
330499,US,RushMe Beauty Inc,beauty,CHICAGO,KOTRA_SNS_2025
831000,PK,Imarat Real Estate,construction_equipment_&_material,ISLAMABAD,KOTRA_SNS_2025
330499,LK,Premium International pvt Ltd,medical_equipment,COLOMBO,KOTRA_SNS_2025
940521,HK,Smart Product Concepts Limited,"home_appliances,_electrical_&_electronic_components",HONG KONG,KOTRA_SNS_2025
940521,PH,CR8V Summit,"home_appliances,_electrical_&_electronic_components",TAGUIG,KOTRA_SNS_2025
852990,IN,San Infosystem and solutions LLP,semiconductors_&_displays,KOLKATA,KOTRA_SNS_2025
851762,SG,Geesler Network,ict,SINGAPORE,KOTRA_SNS_2025
940521,LK,John Douglas Pvt Ltd,"home_appliances,_electrical_&_electronic_components",DEHIWALA,KOTRA_SNS_2025
330499,TT,Cari Pure Cosmetics,beauty,LA BREA,KOTRA_SNS_2025
330499,IN,Na,beauty,HYDERABAD,KOTRA_SNS_2025
831000,US,Facebook,construction_equipment_&_material,IMUS,KOTRA_SNS_2025
330499,IN,K-Baby Glow,beauty,KOLKATA,KOTRA_SNS_2025
300190,MY,THP Medical Sdn Bhd,medicine_&_medical_supplies,PULAU PINANG,KOTRA_SNS_2025
330499,AU,Bliss Aesthetic Australia Greenvale,beauty,CRAIGIEBURN,KOTRA_SNS_2025
340220,EG,Super Healthy,life_&_health,ALEXANDRIA,KOTRA_SNS_2025
300190,PH,jkdelapenia@gmail.com,medicine_&_medical_supplies,SANTA MARGARITA,KOTRA_SNS_2025
330749,US,favstay,furniture_&_home_decor,WHATSAPP,KOTRA_SNS_2025
330499,ID,Personal,beauty,KEDIRI,KOTRA_SNS_2025
851762,CO,Alifor Corp,ict,ITAG,KOTRA_SNS_2025
330499,AU,WOMD,beauty,SYDNEY,KOTRA_SNS_2025
940521,IN,Toyaja,"home_appliances,_electrical_&_electronic_components",HYDERABAD,KOTRA_SNS_2025
210690,BD,Global Goodwill Ambassadors - GGA,"food,_beverage_&_agriculture",DHAKA,KOTRA_SNS_2025
340220,TW,陳,life_&_health,台北,KOTRA_SNS_2025
940549,DE,Breeze,"plant,_power_&_equipment",BERLIN,KOTRA_SNS_2025
340220,IN,A,life_&_health,SURAT,KOTRA_SNS_2025
940521,IN,GLOBER Innovations,"home_appliances,_electrical_&_electronic_components",KOCHI,KOTRA_SNS_2025
851762,PK,SymCloud,ict,ISLAMABAD,KOTRA_SNS_2025
420212,DE,Kultfrau ( A&A Fashion OHG),fashion,MANNHEIM,KOTRA_SNS_2025
210690,US,Elysian EcoThread,"food,_beverage_&_agriculture",TAGBILARAN,KOTRA_SNS_2025
490300,IN,I am too young to work,service,KOCHI,KOTRA_SNS_2025
330499,IN,Heal aesthetic,beauty,CALICUT,KOTRA_SNS_2025
330499,IN,Accord Tech,medical_equipment,VADODARA,KOTRA_SNS_2025
330499,IN,Cegmas,medical_equipment,THRISSUR,KOTRA_SNS_2025
848180,IN,Enterpreneur,machinery_&_heavy_equipment,CHENNAI,KOTRA_SNS_2025
340220,BD,DNA Health Communications,life_&_health,DHAKA,KOTRA_SNS_2025
330499,AU,Vitamin House Australia Pty Ltd,beauty,SYDNEY,KOTRA_SNS_2025
330499,PK,Crop Factor,beauty,KARACHI,KOTRA_SNS_2025
831000,IN,STI Engineer pvt ltd,construction_equipment_&_material,KARNATAKA/BANGALORE,KOTRA_SNS_2025
852990,CA,Clofus innovations Pvt Ltd,semiconductors_&_displays,MONTREAL,KOTRA_SNS_2025
340220,US,Na,life_&_health,CHARLOTTE,KOTRA_SNS_2025
330499,US,AmandoBeau,beauty,LAKEWOOD,KOTRA_SNS_2025
330499,VN,VIETNAM MINH HA PHAT INDUSTRIAL JSC,medical_equipment,HO CHI MINH CITY,KOTRA_SNS_2025
330749,MY,import & exporte,furniture_&_home_decor,HAVELIAN,KOTRA_SNS_2025
420212,PK,gem one,fashion,ISLAMABAD,KOTRA_SNS_2025
210690,IN,Umiyaji enterprise,"food,_beverage_&_agriculture",MORBI,KOTRA_SNS_2025
420212,BD,"Digita Corporation, Dhaka",fashion,DHAKA,KOTRA_SNS_2025
330499,IN,Growth Sarathi Private Limited,medical_equipment,SURAT,KOTRA_SNS_2025
330499,TT,D'Women's Beauty salon,beauty,PORT OF SPAIN,KOTRA_SNS_2025
330499,IN,Basket Leaf,beauty,HYDERABAD,KOTRA_SNS_2025
940549,ID,Intera Green Energy,"plant,_power_&_equipment",BEKASI,KOTRA_SNS_2025
340220,AU,The Profitable PR,life_&_health,MELBOURNE,KOTRA_SNS_2025
848180,PE,Bassano Collection Group,machinery_&_heavy_equipment,LIMA,KOTRA_SNS_2025
420212,US,multiple icon ltd.,fashion,DHAKA,KOTRA_SNS_2025
330499,IN,Unibiz Multi-Trade Pvt Ltd,beauty,DAMAN,KOTRA_SNS_2025
851762,ET,DEBI Engineering Plc,ict,ADDIS ABABA,KOTRA_SNS_2025
852990,IN,Harsh Engineering Sales & Service Pvt Ltd,semiconductors_&_displays,HYDERABAD,KOTRA_SNS_2025
330499,PK,faisalabad aesthetic traders,beauty,FAISALABAD,KOTRA_SNS_2025
330499,PK,Tri tech International,medical_equipment,KARACHI,KOTRA_SNS_2025
330499,IN,Xyz,beauty,DELHI,KOTRA_SNS_2025
330499,US,Om Day Spa,beauty,W BLOOMFIELD,KOTRA_SNS_2025
330749,IN,Grand Regency,furniture_&_home_decor,BANGALORE,KOTRA_SNS_2025
340530,TT,Cumulative Traders,automotive_parts,CUREPE,KOTRA_SNS_2025
940549,AZ,Caspian Green Energy LLC,"plant,_power_&_equipment",BAKU,KOTRA_SNS_2025
420212,IN,Triumphh Group,fashion,CHANDIGARH,KOTRA_SNS_2025
300190,IN,Secuvision Networks,medicine_&_medical_supplies,CHENNAI,KOTRA_SNS_2025
340530,ID,Yes,automotive_parts,KALTIM,KOTRA_SNS_2025
940549,ID,PT. TELLU INDONESIA MAJU,"plant,_power_&_equipment",JAKARTA,KOTRA_SNS_2025
851762,VN,amproc,ict,HANOI,KOTRA_SNS_2025
940521,IN,Adventis,"home_appliances,_electrical_&_electronic_components",KOLKATA,KOTRA_SNS_2025
940549,PH,D-Group Systems Integrator,"plant,_power_&_equipment",PARAAQUE,KOTRA_SNS_2025
831000,US,Mersall inc,construction_equipment_&_material,CHICAGO,KOTRA_SNS_2025
420212,IN,Toudi group,fashion,KOHIMA,KOTRA_SNS_2025
340220,US,Mounith superfoods llc,life_&_health,CHANTILLY,KOTRA_SNS_2025
210690,ID,Jajanan Bunda Vanny,"food,_beverage_&_agriculture",TANGERANG,KOTRA_SNS_2025
300190,MY,Radilab Diagnostics Sdn Bhd,medicine_&_medical_supplies,KL,KOTRA_SNS_2025
330499,PK,Izmir Beauty Pvt Lt,beauty,KARACHI,KOTRA_SNS_2025
330499,PK,Private,beauty,ISLAMABAD,KOTRA_SNS_2025
848180,PK,splendor consultants Pvt ltd,machinery_&_heavy_equipment,ISLAMABAD,KOTRA_SNS_2025
940549,GH,Advocate,"plant,_power_&_equipment",DELHI,KOTRA_SNS_2025
330499,AU,Noor,beauty,SYDNEY,KOTRA_SNS_2025
848180,IN,secuvision networks,machinery_&_heavy_equipment,CHENNAI,KOTRA_SNS_2025
330499,IN,Imagine Medical systems,medical_equipment,CHANDIGARH,KOTRA_SNS_2025
330499,PH,Skin DeSyre Esthetic Corporation,beauty,ANGELES CITY,KOTRA_SNS_2025
330499,IN,Flipkart,beauty,GURUGRAM,KOTRA_SNS_2025
330499,ID,Youth Break the Boundaries,beauty,BUMIAYU,KOTRA_SNS_2025
420212,ID,Pt.Myee Surya International,fashion,JAKARTA,KOTRA_SNS_2025
340530,KI,Bernard,automotive_parts,TARAWA,KOTRA_SNS_2025
940549,PK,Punjab Beverages Co(Pvt)Ltd,"plant,_power_&_equipment",FAISALABAD,KOTRA_SNS_2025
330499,IN,Dermabay,beauty,LUDHIANA,KOTRA_SNS_2025
831000,PH,doing my own business,construction_equipment_&_material,MAKATI,KOTRA_SNS_2025
330499,CA,1077848 Alberta Ltd,beauty,HI PHNG,KOTRA_SNS_2025
490300,ID,Lim Mahendra Consult,service,JAKARTA,KOTRA_SNS_2025
330499,HK,Sam,medical_equipment,灣仔,KOTRA_SNS_2025
340220,PK,Medicine supply,life_&_health,RAWALPINDI,KOTRA_SNS_2025
330499,MA,Qatar Airways,beauty,EL JADIDA,KOTRA_SNS_2025
340220,ID,Kalaniasia,life_&_health,JAKARTA,KOTRA_SNS_2025
330499,PH,Beauwarts+,beauty,MANILA,KOTRA_SNS_2025
851762,AU,I Search Marketing,ict,SYDNEY,KOTRA_SNS_2025
490300,IN,DBS Bank,service,DELHI,KOTRA_SNS_2025
330499,AU,Skin Affairs,beauty,MARSDEN PARK,KOTRA_SNS_2025
330499,HK,Labelle medical,beauty,HONG KONG,KOTRA_SNS_2025
851762,ET,Rcndc consultancy,ict,ADDIS ABABA,KOTRA_SNS_2025
848180,SA,Global Procurement Manager,machinery_&_heavy_equipment,DAMMAM,KOTRA_SNS_2025
330499,PK,Zabaco,beauty,MANGLA,KOTRA_SNS_2025
330749,BD,Ash Interior,furniture_&_home_decor,DHAKA,KOTRA_SNS_2025
848180,PK,N and S enterprises,machinery_&_heavy_equipment,GUJRANWALA,KOTRA_SNS_2025
340220,IN,Niche Agriculture pharmaceuticals limited,life_&_health,110085,KOTRA_SNS_2025
210690,IN,Chippi,"food,_beverage_&_agriculture",TIRUCHIRAPPALLI,KOTRA_SNS_2025
340220,US,R3 Media,life_&_health,MEMPHIS,KOTRA_SNS_2025
330499,US,Himanshi Mehta,beauty,GREATER NOIDA,KOTRA_SNS_2025
330499,IN,DTDC Express Limited,beauty,GURUGRAM,KOTRA_SNS_2025
340530,LK,Ceylon Energy (Pvt) Ltd,automotive_parts,COLOMBO,KOTRA_SNS_2025
741110,BD,Classical hometex Ind ltd,basic_material,DHAKA,KOTRA_SNS_2025
420212,PK,Marketing,fashion,FAISALABAD,KOTRA_SNS_2025
210690,US,A,"food,_beverage_&_agriculture",US,KOTRA_SNS_2025
210690,US,Global Sales Chain,"food,_beverage_&_agriculture",FORT WORTH,KOTRA_SNS_2025
340220,IN,LifePlus Healthcare Private Limited,life_&_health,KOLKATA,KOTRA_SNS_2025
831000,PK,JAMEEL REAL ESTATE'S AND PRAPERTY ANDcloth house,construction_equipment_&_material,MALAKWAL,KOTRA_SNS_2025
330749,IN,Balaji corporation,furniture_&_home_decor,VADODARA,KOTRA_SNS_2025
340220,TH,samurai& ninja,life_&_health,BBK,KOTRA_SNS_2025
851762,BD,Deeh Cotton,ict,DHAKA,KOTRA_SNS_2025
851762,AU,Docufix,ict,SYDNEY,KOTRA_SNS_2025
